count,entity,label,location_info
1,New York Knicks,ORG,"(None, None)"
2,Thomas,PER,"{'place_id': 277384966, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1027984, 'lat': '30.8668623', 'lon': '-83.9460576', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.5514720626295151, 'addresstype': 'county', 'name': 'Thomas County', 'display_name': 'Thomas County, Georgia, United States', 'boundingbox': ['30.6584255', '31.0780203', '-84.1192484', '-83.7360963']}"
1,Syncopy,ORG,"(None, None)"
1,British Film Institute Fellowship,ORG,"(None, None)"
2,Hawaii,LOC,"{'place_id': 349231569, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 166563, 'lat': '19.593801499999998', 'lon': '-155.42837009716908', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7652943850957858, 'addresstype': 'state', 'name': 'Hawaii', 'display_name': 'Hawaii, United States', 'boundingbox': ['18.8654600', '28.5172690', '-178.4435930', '-154.7557920']}"
2,Miss Japan,MEDIA,"{'place_id': 244290395, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9220189957, 'lat': '35.7462873', 'lon': '139.8560431', 'class': 'shop', 'type': 'massage', 'place_rank': 30, 'importance': 8.593499656667457e-05, 'addresstype': 'shop', 'name': 'Miss Yoko', 'display_name': 'Miss Yoko, 青戸サンロード商店街, 青戸三丁目, 青戸, 葛飾区, 東京都, 125-0062, 日本', 'boundingbox': ['35.7462373', '35.7463373', '139.8559931', '139.8560931']}"
2,Shiino,PER,"{'place_id': 252658797, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8738564397, 'lat': '35.808148', 'lon': '139.989158', 'class': 'place', 'type': 'neighbourhood', 'place_rank': 20, 'importance': 0.13339471656366825, 'addresstype': 'neighbourhood', 'name': 'しいの木台一丁目', 'display_name': 'しいの木台一丁目, 柏市, 千葉県, 270-2203, 日本', 'boundingbox': ['35.7981480', '35.8181480', '139.9791580', '139.9991580']}"
1,Miss World,MEDIA,"{'place_id': 254302988, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3030807431, 'lat': '53.3292859', 'lon': '-6.275516', 'class': 'shop', 'type': 'hairdresser', 'place_rank': 30, 'importance': 8.015945677877496e-05, 'addresstype': 'shop', 'name': 'Miss World', 'display_name': ""Miss World, Harold's Cross Road, Portobello, Rathmines West A ED, Dublin, County Dublin, Leinster, D06 HP29, Éire / Ireland"", 'boundingbox': ['53.3292359', '53.3293359', '-6.2755660', '-6.2754660']}"
1,Karly-Marina Loaiza,PER,"(None, None)"
1,Kali Uchis,PER,"(None, None)"
1,Pereira,LOC,"{'place_id': 284341004, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1343043, 'lat': '4.7854606', 'lon': '-75.7883220137654', 'class': 'boundary', 'type': 'administrative', 'place_rank': 12, 'importance': 0.5379542468911718, 'addresstype': 'municipality', 'name': 'Pereira', 'display_name': 'Pereira, Risaralda, RAP Eje Cafetero, Colombia', 'boundingbox': ['4.6646424', '4.9062043', '-75.9359150', '-75.3754896']}"
1,Virginia Democrat,MEDIA,"{'place_id': 314543637, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 17494153, 'lat': '37.1869381', 'lon': '-82.2570165', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.05336706263828485, 'addresstype': 'road', 'name': 'Democrat Drive', 'display_name': 'Democrat Drive, Dickenson County, Virginia, 24220, United States', 'boundingbox': ['37.1862204', '37.1876465', '-82.2581249', '-82.2558658']}"
1,Tim Kaine,PER,"(None, None)"
1,Asian American,LOC,"{'place_id': 318287159, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1083604676, 'lat': '37.30448715', 'lon': '-77.28680809208693', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 6.178454261077313e-05, 'addresstype': 'amenity', 'name': 'Asian American', 'display_name': 'Asian American, 101, East Randolph Road, Hopewell, Virginia, 23860, United States', 'boundingbox': ['37.3043896', '37.3045896', '-77.2869194', '-77.2867008']}"
1,U.S. Navy,ORG,"{'place_id': 343274334, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 700615558, 'lat': '43.0404594', 'lon': '-87.89768025000001', 'class': 'historic', 'type': 'memorial', 'place_rank': 30, 'importance': 6.75265125505e-05, 'addresstype': 'historic', 'name': 'U.S. Navy', 'display_name': 'U.S. Navy, East Mason Street, Juneautown, Downtown, Milwaukee, Milwaukee County, Wisconsin, 53202, United States', 'boundingbox': ['43.0404491', '43.0404697', '-87.8976845', '-87.8976760']}"
1,Pacific Command,ORG,"{'place_id': 298486990, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 471659872, 'lat': '37.78394705', 'lon': '-122.25228274315052', 'class': 'military', 'type': 'office', 'place_rank': 30, 'importance': 7.317998016322603e-05, 'addresstype': 'military', 'name': 'U.S. Coast Guard - Pacific Area Command', 'display_name': 'U.S. Coast Guard - Pacific Area Command, Campbell Boulevard, Alameda, Alameda County, California, 94501, United States', 'boundingbox': ['37.7835967', '37.7843049', '-122.2525007', '-122.2516437']}"
1,Pacific Fleet,ORG,"{'place_id': 295306759, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6184516260, 'lat': '32.6862501', 'lon': '-117.1250818', 'class': 'railway', 'type': 'station', 'place_rank': 30, 'importance': 0.2930061777374589, 'addresstype': 'railway', 'name': 'Pacific Fleet', 'display_name': 'Pacific Fleet, Mc Candless Boulevard, San Diego, San Diego County, California, 92136, United States', 'boundingbox': ['32.6812501', '32.6912501', '-117.1300818', '-117.1200818']}"
1,Sixth Fleet,ORG,"{'place_id': 252939304, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 202738121, 'lat': '54.930686449999996', 'lon': '-1.6210512985522092', 'class': 'building', 'type': 'yes', 'place_rank': 30, 'importance': 6.444724193174666e-05, 'addresstype': 'building', 'name': 'BT Fleet', 'display_name': 'BT Fleet, Sixth Avenue, Team Valley Trading Estate, Lobley Hill, Gateshead, Tyne and Wear, North East, England, NE11 0QE, United Kingdom', 'boundingbox': ['54.9305613', '54.9308111', '-1.6214064', '-1.6206962']}"
1,Tennessee,LOC,"{'place_id': 314835237, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 161838, 'lat': '35.7730076', 'lon': '-86.2820081', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.7644112033923695, 'addresstype': 'state', 'name': 'Tennessee', 'display_name': 'Tennessee, United States', 'boundingbox': ['34.9829380', '36.6781180', '-90.3102980', '-81.6472191']}"
1,Grace Jo,PER,"{'place_id': 218489932, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 9852479214, 'lat': '16.4088504', 'lon': '120.599098', 'class': 'shop', 'type': 'perfumery', 'place_rank': 30, 'importance': 5.704356450746956e-05, 'addresstype': 'shop', 'name': 'Jo Malone', 'display_name': 'Jo Malone, SM City Baguio Basement Parking, Session Road, District 10, Baguio, Cordillera Administrative Region, 2600, Pilipinas', 'boundingbox': ['16.4088004', '16.4089004', '120.5990480', '120.5991480']}"
1,CBS News,ORG,"(None, None)"
1,Jeff Glor,PER,"(None, None)"
1,Terri Chung,PER,"(None, None)"
2,Chung,PER,"{'place_id': 226200518, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4027259098, 'lat': '31.6801356', 'lon': '75.2658498', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.14671713969634542, 'addresstype': 'village', 'name': 'Chung', 'display_name': 'Chung, Baba Bakala Tahsil, Amritsar, Punjab, 143114, India', 'boundingbox': ['31.6601356', '31.7001356', '75.2458498', '75.2858498']}"
1,Anwar al-Awlaki,PER,"(None, None)"
1,Arabian Peninsula,LOC,"{'place_id': 395432115, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 5631846, 'lat': '22.3742506', 'lon': '49.477089111818884', 'class': 'natural', 'type': 'peninsula', 'place_rank': 22, 'importance': 0.6648406995212105, 'addresstype': 'peninsula', 'name': 'جزيرة العرب', 'display_name': 'جزيرة العرب, السعودية', 'boundingbox': ['12.5934980', '32.1542832', '34.5710341', '59.8394181']}"
1,al-Awlaki,PER,"{'place_id': 38010762, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 1225479017, 'lat': '14.25', 'lon': '46.5', 'class': 'place', 'type': 'locality', 'place_rank': 25, 'importance': 0.06667666666666666, 'addresstype': 'locality', 'name': 'العوالق', 'display_name': 'العوالق, مديرية حطيب, محافظة شبوة, اليمن', 'boundingbox': ['14.2400000', '14.2600000', '46.4900000', '46.5100000']}"
1,Samir Khan,PER,"(None, None)"
1,CIA,ORG,"{'place_id': 73191533, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 22875465, 'lat': '41.79954695', 'lon': '12.591271133206927', 'class': 'aeroway', 'type': 'aerodrome', 'place_rank': 30, 'importance': 0.49498139714103445, 'addresstype': 'aeroway', 'name': 'Aeroporto di Roma-Ciampino', 'display_name': 'Aeroporto di Roma-Ciampino, Via Carlo Pirzio Biroli, Ciampino, Roma Capitale, Lazio, 00043, Italia', 'boundingbox': ['41.7879850', '41.8105312', '12.5819249', '12.6035565']}"
1,Margrethe,PER,"{'place_id': 252024011, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 199907083, 'lat': '82.0184519', 'lon': '-17.74490271213045', 'class': 'place', 'type': 'island', 'place_rank': 17, 'importance': 0.17334333333333332, 'addresstype': 'island', 'name': 'Prinsesse Margrethe Ø', 'display_name': 'Prinsesse Margrethe Ø, Kalaallit Nunaat', 'boundingbox': ['81.8910211', '82.1473781', '-18.0069605', '-17.4658586']}"
1,Frederik,PER,"{'place_id': 39667687, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 9641785, 'lat': '25.2246986', 'lon': '55.14727320789854', 'class': 'place', 'type': 'islet', 'place_rank': 20, 'importance': 0.13340749599450674, 'addresstype': 'islet', 'name': 'Frederik', 'display_name': 'Frederik, دبي, الإمارات العربية المتحدة', 'boundingbox': ['25.2238026', '25.2256202', '55.1463419', '55.1482372']}"
1,Mary,PER,"{'place_id': 81504837, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 3347119, 'lat': '46.6178822', 'lon': '4.5007024', 'class': 'boundary', 'type': 'administrative', 'place_rank': 16, 'importance': 0.566970732483177, 'addresstype': 'village', 'name': 'Mary', 'display_name': 'Mary, Autun, Saône-et-Loire, Bourgogne-Franche-Comté, France métropolitaine, 71300, France', 'boundingbox': ['46.5884882', '46.6336560', '4.4685098', '4.5284381']}"
1,Olympics,EVE,"{'place_id': 233886174, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 8165212248, 'lat': '8.9066436', 'lon': '76.6663607', 'class': 'amenity', 'type': 'driving_school', 'place_rank': 30, 'importance': 5.971847104596044e-05, 'addresstype': 'amenity', 'name': 'Olympics', 'display_name': 'Olympics, Kallumthazham Motheenmukku Road, Thrikkovilvattom, Kollam, Kerala, 691577, India', 'boundingbox': ['8.9065936', '8.9066936', '76.6663107', '76.6664107']}"
1,Slip Inn,LOC,"{'place_id': 320521335, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 67269018, 'lat': '38.834475999999995', 'lon': '-77.02355762913595', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 8.492942702368227e-05, 'addresstype': 'amenity', 'name': 'Slip Inn', 'display_name': 'Slip Inn, 2482, Arnold Avenue Southwest, Ward 8, Washington, District of Columbia, 20332, United States', 'boundingbox': ['38.8344147', '38.8345619', '-77.0236460', '-77.0234577']}"
1,Mr. Banga,PER,"{'place_id': 34153661, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2113127490, 'lat': '-8.7288046', 'lon': '15.169027', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.4515243490537352, 'addresstype': 'village', 'name': 'Banga', 'display_name': 'Banga, Cuanza Norte, Angola', 'boundingbox': ['-8.7488046', '-8.7088046', '15.1490270', '15.1890270']}"
2,World Bank Group,ORG,"{'place_id': 220915788, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4964297324, 'lat': '16.8484364', 'lon': '96.1364689', 'class': 'office', 'type': 'yes', 'place_rank': 30, 'importance': 6.589227130536382e-05, 'addresstype': 'office', 'name': 'World Bank Group', 'display_name': 'World Bank Group, ရွှေဟင်္သာလမ်း, Northern District, လှိုင်, Yangon West, Yangon, ရန်ကုန်တိုင်းဒေသကြီး, 11052, မြန်မာ', 'boundingbox': ['16.8483864', '16.8484864', '96.1364189', '96.1365189']}"
1,The World Bank,ORG,"{'place_id': 389937307, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 790815284, 'lat': '34.5325695', 'lon': '69.18401954999999', 'class': 'landuse', 'type': 'commercial', 'place_rank': 22, 'importance': 0.1067438368810559, 'addresstype': 'commercial', 'name': 'The World Bank', 'display_name': 'The World Bank, ناحیه دهم, کابل, کابل ښاروالۍ, ولایت كابل, افغانستان', 'boundingbox': ['34.5321168', '34.5330222', '69.1835244', '69.1845147']}"
1,European,ORG,"{'place_id': 88196161, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 16925504, 'lat': '48.84813895', 'lon': '2.304303137855893', 'class': 'office', 'type': 'government', 'place_rank': 30, 'importance': 0.6672606333077076, 'addresstype': 'office', 'name': 'European Space Agency', 'display_name': 'European Space Agency, Rue Mario Nikis, Quartier Necker, Paris 15e Arrondissement, Paris, France métropolitaine, 75015, France', 'boundingbox': ['48.8477101', '48.8485719', '2.3038807', '2.3047225']}"
1,Madhur Jaffrey,PER,"(None, None)"
1,Saeed Jaffrey,PER,"(None, None)"
1,Malerkotla,LOC,"{'place_id': 226401074, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2603536514, 'lat': '30.533129', 'lon': '75.8807604', 'class': 'place', 'type': 'city', 'place_rank': 16, 'importance': 0.3583709683678792, 'addresstype': 'city', 'name': 'Malerkotla', 'display_name': 'Malerkotla, Malerkotla Tahsil, Malerkotla, Punjab, 148023, India', 'boundingbox': ['30.3731290', '30.6931290', '75.7207604', '76.0407604']}"
2,Punjab,LOC,"{'place_id': 226140696, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 1942686, 'lat': '30.9293211', 'lon': '75.5004841', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.6589632018924824, 'addresstype': 'state', 'name': 'Punjab', 'display_name': 'Punjab, India', 'boundingbox': ['29.5429378', '32.5111793', '73.8798336', '76.9390583']}"
2,Columbia,INST,"{'place_id': 284868558, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 120027, 'lat': '4.099917', 'lon': '-72.9088133', 'class': 'boundary', 'type': 'administrative', 'place_rank': 4, 'importance': 0.8261887538418587, 'addresstype': 'country', 'name': 'Colombia', 'display_name': 'Colombia', 'boundingbox': ['-4.2294028', '16.0495518', '-82.1243611', '-66.8511118']}"
1,Andhra Pradesh,LOC,"{'place_id': 232598385, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 2022095, 'lat': '15.9240905', 'lon': '80.1863809', 'class': 'boundary', 'type': 'administrative', 'place_rank': 8, 'importance': 0.6880247900433121, 'addresstype': 'state', 'name': 'Andhra Pradesh', 'display_name': 'Andhra Pradesh, India', 'boundingbox': ['12.6238599', '19.1668060', '76.7600837', '84.7658033']}"
1,Virgin Galactic,ORG,"{'place_id': 296355023, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473576156, 'lat': '35.0479241', 'lon': '-118.14951728298333', 'class': 'aeroway', 'type': 'hangar', 'place_rank': 30, 'importance': 5.4332036316426606e-05, 'addresstype': 'aeroway', 'name': 'Virgin Galactic FAITH Hangar', 'display_name': 'Virgin Galactic FAITH Hangar, Spaceship Landing Way, Mojave, Kern County, California, 93501, United States', 'boundingbox': ['35.0476677', '35.0483934', '-118.1500338', '-118.1489821']}"
1,CNN Business,ORG,"(None, None)"
1,Venkaiah Naidu,PER,"{'place_id': 232002807, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 7803042769, 'lat': '15.214942', 'lon': '79.903359', 'class': 'amenity', 'type': 'hospital', 'place_rank': 30, 'importance': 4.004806591892908e-05, 'addresstype': 'amenity', 'name': 'Venkaiah Naidu Child Hospital', 'display_name': 'Venkaiah Naidu Child Hospital, NH167B, Kandukur, Prakasam, Andhra Pradesh, 523105, India', 'boundingbox': ['15.2148920', '15.2149920', '79.9033090', '79.9034090']}"
1,Mahindra Group,ORG,"(None, None)"
1,Anand Mahindra,PER,"{'place_id': 228961189, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 11456147260, 'lat': '18.9717478', 'lon': '72.8221071', 'class': 'amenity', 'type': 'bank', 'place_rank': 30, 'importance': 7.599526970316652e-05, 'addresstype': 'amenity', 'name': 'Kotak Mahindra Bank', 'display_name': 'Kotak Mahindra Bank, Dr Anand Rao Nair Marg, Tardeo, E Ward, Zone 1, Mumbai City, 400004, India', 'boundingbox': ['18.9716978', '18.9717978', '72.8220571', '72.8221571']}"
1,Bandla,PER,"{'place_id': 198052715, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 2380810554, 'lat': '32.1339372', 'lon': '76.5368284', 'class': 'place', 'type': 'village', 'place_rank': 19, 'importance': 0.1467074242771038, 'addresstype': 'village', 'name': 'Bandla', 'display_name': 'Bandla, Palampur, Kangra, Himachal Pradesh, 176061, India', 'boundingbox': ['32.1139372', '32.1539372', '76.5168284', '76.5568284']}"
1,Anthony Kng,PER,"{'place_id': 218472657, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 131575737, 'lat': '22.2848878', 'lon': '114.13704269831686', 'class': 'amenity', 'type': 'place_of_worship', 'place_rank': 30, 'importance': 0.3699630340426983, 'addresstype': 'amenity', 'name': ""聖安多尼堂 St. Anthony's Church"", 'display_name': ""聖安多尼堂 St. Anthony's Church, 69A, 薄扶林道 Pok Fu Lam Road, 石塘咀 Shek Tong Tsui, 中西區 Central and Western District, 香港島 Hong Kong Island, 香港 Hong Kong, 999077, 中国"", 'boundingbox': ['22.2846700', '22.2851118', '114.1369076', '114.1371775']}"
2,SEA Games,EVE,"{'place_id': 221997834, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 279110228, 'lat': '18.83645125', 'lon': '98.96072628014315', 'class': 'landuse', 'type': 'residential', 'place_rank': 22, 'importance': 0.10672854581521322, 'addresstype': 'residential', 'name': 'SEA Games Village', 'display_name': 'SEA Games Village, ช้างเผือก, สันผีเสื้อ, จังหวัดเชียงใหม่, ประเทศไทย', 'boundingbox': ['18.8336674', '18.8395772', '98.9573232', '98.9644686']}"
1,Dornier,PER,"{'place_id': 85292848, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3812907163, 'lat': '46.9892769', 'lon': '3.1619958', 'class': 'shop', 'type': 'jewelry', 'place_rank': 30, 'importance': 6.69436179140462e-05, 'addresstype': 'shop', 'name': 'Dornier', 'display_name': 'Dornier, 11, Rue de la Pelleterie, Cour St Sauveur, Nevers, Nièvre, Bourgogne-Franche-Comté, France métropolitaine, 58000, France', 'boundingbox': ['46.9892269', '46.9893269', '3.1619458', '3.1620458']}"
1,Berlin University of the Arts,ORG,"{'place_id': 134586530, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 14720811, 'lat': '52.509667199999996', 'lon': '13.327791987867936', 'class': 'amenity', 'type': 'university', 'place_rank': 30, 'importance': 0.5787502569069856, 'addresstype': 'amenity', 'name': 'Universität der Künste Berlin', 'display_name': 'Universität der Künste Berlin, Lietzenburger Straße, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10719, Deutschland', 'boundingbox': ['52.4979054', '52.5107400', '13.3262065', '13.3332654']}"
1,Indonesian island,LOC,"{'place_id': 219459947, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6397681195, 'lat': '22.2798481', 'lon': '114.1863531', 'class': 'amenity', 'type': 'restaurant', 'place_rank': 30, 'importance': 8.64309147783172e-05, 'addresstype': 'amenity', 'name': 'Pandan Leaf Indonesian Food', 'display_name': 'Pandan Leaf Indonesian Food, 圓形天橋 Circular Bridge, 利園山 Lee Gardens Hill, 大坑 Tai Hang, 灣仔區 Wan Chai District, 香港島 Hong Kong Island, 香港 Hong Kong, 中国', 'boundingbox': ['22.2797981', '22.2798981', '114.1863031', '114.1864031']}"
2,Lisa Su,PER,"{'place_id': 156396367, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 10633411729, 'lat': '59.4508481', 'lon': '24.7360771', 'class': 'office', 'type': 'government', 'place_rank': 30, 'importance': 0.4019430520782681, 'addresstype': 'office', 'name': 'eu-LISA', 'display_name': 'eu-LISA, 5, Vesilennuki, Kalamaja, Põhja-Tallinna linnaosa, Tallinn, Harju maakond, 10415, Eesti', 'boundingbox': ['59.4507981', '59.4508981', '24.7360271', '24.7361271']}"
1,Advanced Micro Devices Inc,ORG,"(None, None)"
1,AMD,ORG,"{'place_id': 325772337, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 50917900, 'lat': '43.838896500000004', 'lon': '-79.37974085326243', 'class': 'office', 'type': 'company', 'place_rank': 30, 'importance': 0.5136915868107359, 'addresstype': 'office', 'name': 'AMD', 'display_name': 'AMD, 1, Commerce Valley Drive East, Markham, York Region, Golden Horseshoe, Ontario, L3T 7M8, Canada', 'boundingbox': ['43.8384239', '43.8393628', '-79.3803639', '-79.3791187']}"
1,Semiconductor Industry Association,ORG,"{'place_id': 205676636, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 455409531, 'lat': '37.39692495', 'lon': '127.1100993', 'class': 'building', 'type': 'office', 'place_rank': 30, 'importance': 6.178454261077313e-05, 'addresstype': 'building', 'name': '한국반도체 산업협회', 'display_name': '한국반도체 산업협회, 182, 대왕판교로606번길, 판교, 분당구, 성남시, 경기도, 13524, 대한민국', 'boundingbox': ['37.3968333', '37.3970166', '127.1099558', '127.1102428']}"
1,Taiwan Semiconductor Manufacturing Co,ORG,"{'place_id': 297347198, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 219298815, 'lat': '37.3973137', 'lon': '-121.9275258368801', 'class': 'office', 'type': 'company', 'place_rank': 30, 'importance': 7.274509803917018e-05, 'addresstype': 'office', 'name': 'Taiwan Semiconductor Manufacturing Company', 'display_name': 'Taiwan Semiconductor Manufacturing Company, 2851, Junction Avenue, North San Jose, San Jose, Santa Clara County, California, 95134, United States', 'boundingbox': ['37.3968823', '37.3977824', '-121.9280490', '-121.9271273']}"
1,John Neuffer,PER,"(None, None)"
2,Victoria Spartz,PER,"{'place_id': 336004742, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 73707951, 'lat': '45.9708044', 'lon': '-67.23527208770813', 'class': 'tourism', 'type': 'camp_site', 'place_rank': 30, 'importance': 3.500190737769158e-05, 'addresstype': 'tourism', 'name': 'Victoria Spartz', 'display_name': 'Victoria Spartz, NB 102, Hawkshaw, Dumfries Parish, York County, New Brunswick / Nouveau-Brunswick, E6G 1W2, Canada', 'boundingbox': ['45.9687374', '45.9723527', '-67.2366679', '-67.2340299']}"
3,Spartz,PER,"{'place_id': 322006917, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 11838242, 'lat': '40.32599825389443', 'lon': '-79.93339512245497', 'class': 'highway', 'type': 'residential', 'place_rank': 26, 'importance': 0.05339182497901881, 'addresstype': 'road', 'name': 'Spartz Drive', 'display_name': 'Spartz Drive, Jefferson Hills, Allegheny County, Pennsylvania, 15025, United States', 'boundingbox': ['40.3240558', '40.3281299', '-79.9353375', '-79.9316410']}"
2,U.S. Congress,ORG,"{'place_id': 320157960, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'node', 'osm_id': 603190808, 'lat': '38.8906486', 'lon': '-77.0118716', 'class': 'highway', 'type': 'bus_stop', 'place_rank': 30, 'importance': 8.492942702368227e-05, 'addresstype': 'highway', 'name': 'Stop 2 - US Capitol/Supreme Court/Library of Congress;U.S. Capitol', 'display_name': 'Stop 2 - US Capitol/Supreme Court/Library of Congress;U.S. Capitol, Peace Monument Circle, Ward 6, Washington, District of Columbia, 20215, United States', 'boundingbox': ['38.8905986', '38.8906986', '-77.0119216', '-77.0118216']}"
1,Mike Johnson,PER,"{'place_id': 309607561, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright', 'osm_type': 'way', 'osm_id': 844444995, 'lat': '38.9055686', 'lon': '-94.6705433', 'class': 'highway', 'type': 'tertiary', 'place_rank': 26, 'importance': 0.053393930724040556, 'addresstype': 'road', 'name': 'Mike Mosher Boulevard', 'display_name': 'Mike Mosher Boulevard, Overland Park, Johnson County, Kansas, 66251, United States', 'boundingbox': ['38.9055669', '38.9055925', '-94.6741062', '-94.6678752']}"
